COMMENTS;SHELF;PN;DESC;QTY;;COND;SN;TAG INFO;TAG INFO;TAG DATE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3008778;COUPLING-SCAVENGE PUMP DRIVE;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;28/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3012417;ADJUSTER EXTERNAL THREAD;1;EA;OH;N/A;STANDARD AERO - TCCA 24-0078;TCCA 24-0078;11/05/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3006731;COUPLING - SHAFT;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3003973;TUBE TRANSFER .715X.855;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3013146;ADAPTER-PROP SHAFT OIL TRANS TUBE;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;18/05/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3004179;CARRIER-SEAL;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3003957;CARRIER-OIL SEAL;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;18/05/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3004586;WASHER-THR-1STG CARRIER;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;18/05/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3004121;CARRIER - OIL SEAL 1.125 I.D.;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3010458;ROD-INTERNALLY THDED;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3019295;TUBE-INSULTD APRES;1;EA;OH;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3004086;TUBE-TRANSFER .715X1.115;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3004117;SHAFTGEAR MAIN SCAVENGE PUMP;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;26/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3006246;RING-EXT;1;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;23/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3013306;TRAY-OIL DE-AERATOR;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078 ;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3018834;COUPLING POWER TURBINE SHAFT;1;EA;OH;3A383;TCCA 24-0078 PRATT&WHITNEY ;TCCA 24-0078;18/05/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3003526;TUBE-TRANSFER 973X3.400;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3024566;SEAT-BY PASS VALVE;1;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3008785;GEAR-SPUR;2;EA;OH;N/A;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;26/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOX-13;SHELF E-4;3005665;COUPLING GOV. DRIVE;2;EA;OH;N/A;PRATT&WHITNEY - TCCA 24-0078;TCCA 24-0078;18/05/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-2;3028255;WASHER;1;EA;RP;5A511;DALLAS AIRMOTIVE;DALLAS AIRMOTIVE;07/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-2;3011843;HEATED AIR TUBE;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;18/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-2;3013217;TUBE-SCAVENGE OIL TRANSFER;2;EA;RP;N/A;DALLAS AIRMOTIVE;DALLAS AIRMOTIVE;22/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-2;3014019;SEAL AIR COMPRESSOR REAR STATOR;1;EA;AR;AM438;Vector Aerospace As Removed;AR TAG;08/11/2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-2;3004517;BEARING - HOUSING OUTER;1;EA;RP;PWC04M30;PRATT&WHITNEY;PRATT&WHITNEY;29/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-2;3012177;SHAFT COUPLING SCAV. PUMP;1;EA;AR;N/A;DALLAS AIRMOTIVE CONDEMED TAG;CONDEMN TAG;23/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-2;3022339;RING-CONTAINMENT;1;EA;RP;33086 OR 3B086;WERNER RP TAG;REPAIRABLE TAG;08/03/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-2;3013132;CARRIER-SECOND STAGE REDUCTION;1;EA;RP;38D555;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;20/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-3;3003999;SHAFT-PROPELLER;1;EA;RP;4810;RAPPORT DE PRATT - REPARABLE;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-3;3103701-01;CT BLADE;24;EA;AS;;Fichier 20141028184910719 Page 7 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-3;3103701-01;CT BLADE;44;EA;AS;;Fichier 20141028184910719page 7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-3;3023797;SHROUD-POWER TURBINE;1;EA;AI;N/A;CONDEMN TAG;CONDEMN TAG;31/08/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-3;3029123;DUCT-COMB CHAMB EXIT SMALL;1;EA;RP;PWC88D367;Covington rep Tag;REPAIRABLE TAG;18/10/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-3;3020031;RING-MTG TOP REAR FIRESEAL;1;EA;RP;N/A;PRATT&WHITNEY RP TAG;REPAIRABLE TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-3;3028282;HOUSING ASY REDN GBOX REAR;1;EA;RP;39001;Werner ID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-4;3107063-01;COMPRESSOR-ASYO STATOR;1;EA;AR;N/A;PRATT&WHITNEY Unserviceable Tag;UNSV TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-4;3024711;DISK TURBINE COMPRESSOR;1;EA;RP;6D387;STANDARD AERO;STANDARD AERO;26/04/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-4;3017463;IMPELLER-CENTRIFUGAL;1;EA;AI;5A361;UNSERVICEABLE TAG;UNSV TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-4;3110741-02;RING-RETAINING COMPR.TURB.SHROUD;1;EA;RP;N/A;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  G-4;3022153;VANE RING-TURB;1;EA;RP;AW5970;Repairable Tag ;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-1;3011861;TUBE-FUEL PRESS SECOND ASYO;1;EA;AR;;Dallas Airmotive Condemn Tag;CONDEMN TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-1;3018014;EXHAUST DUCT;1;EA;AR;3388;Atech Trace;Atech Trace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-1;3040248;HOUSING ASSY-ACCESSORY GEARBOX;1;EA;RP;PWC92M223;Reparable ;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-1;3013045;CASE ASSY-COMPRESSOR INLET;1;EA;RP;8776;Reparable;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-2;3028266;HOUSING ASSY-PROP RED GBOX,FRONT;1;EA;RP;SK699;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-2;3013132;CARRIER-SECOND STAGE REDUCTION;1;EA;RP;2K027;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-2;3107453-01;HSGPTSHY;1;EA;RP;CPWA-Z283;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-2;3028396;DIAPHRAGM ASSY-ACCESSORY GEARBOX;1;EA;RP;SS5428F;STANDARD AERO;STANDARD AERO;26/04/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-2;3112941-01;HOUSING ASYO-POWER TURBINE STATOR;1;EA;RP;BBCD9683;PWC Reparaible TAG ;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-2;3027977;CARRIER-SECOND STAGE REDUCTION;1;EA;RP;PWC05M1049;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-2;3032716;CYLINDER-TORQUEMETER;1;EA;RP;PWC94L1889;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-2;3024494;CARRIER SET-SECOND STAGE REDUCTION;1;EA;RP;49C061;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3016923;SLEEVE-HOUSING PROP OIL TRANSFER;1;EA;AR;5296;AR Fichier 102586 Page 75;AR Fichier 102586 Page 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3112496-01;SCREEN-AIR INLET;1;EA;AR;;VECTOR AEROSPACE;VECTOR AEROSPACE;08/11/2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3011361;HOUSING ASSY-SCAVENGE PUMP;1;EA;AR;PWC06M218;VECTOR AEROSPACE TCCA;VECTOR AEROSPACE TCCA;29/11/2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3013132;CARRIER-SECOND STAGE REDUCTION;1;EA;AR;7D784;AR Fichier 102586 Page 81;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3024673;COVER ASSY-PROPELLER THRUST BEARING;1;EA;AR;PWC06M217;AR VECTOR AEROPACE TAG;AR TAG;29/11/2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3021182;HOUSING-IMPELLER;1;EA;AR;234;AR Fichier 102586 Page 71;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3021769;HOUSING-POWER TURBINE SHAFT;1;EA;RP;N/A;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3021769;HOUSING-POWER TURBINE SHAFT;1;EA;AR;0166;AR Condition;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3008012CL11;GEAR-PLANET SECOND STAGE REDUCTION;5;EA;RP;3A412 & PWC05M1048 & 2A923 & 4-374A & 3A220;;;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;CH53399-07;CABLE ASSY-IGN  EXCITER TO IGNITER;1;EA;RP;N/A;WERNER ID TAG;WERNER ID TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3021338;SEAT;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;Dallas Airmotive Condemn Tag;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3004116;COVER ASSY- MAIN SCAVENGE PUMP;1;EA;RP;N/A;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3007219;PLUG SCAVENGE OIL STRAINER;1;EA;RP;N/A;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3018399;SPACER-COMPRESSOR DISC;1;EA;RP;PWC91D14102;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3007102;ELBOW SCAVENGE OIL TRANS FR.;1;EA;AR;N/A;Dallas Airmotive Condemn Tag ;Dallas Airmotive Condemn Tag ;06/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;10-390667-1;PLUG IGNITER;1;EA;AR;NN01076887;Werner ID;Werner ID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3107970-01;HOUSING ASSY-COMPRESSOR AIR FILTER;1;EA;RP;CPWA-2189;Werner ID Tag;Werner ID Tag;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3008786;SHAFT-SCAVENGE PUMP DRIVE;1;EA;RP;N/A;REPAIRABLE TAG;REPAIRABLE TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3017477;NUT-PLAIN ROUND;1;EA;RP;N/A;Repairable Tag ;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3009911;COVER-PACKING;1;EA;RP;N/A;Repairable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3019247;ELBOW-SCAVENGE OIL TRANSFER FRONT;1;EA;RP;N/A;REPAIRABLE TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3018398;SPACER-COMPRESSOR DISC;1;EA;RP;PWC91D14100;REPAIRABLE TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3004115;MAIN SCAVENGE COVER;1;EA;RP;N/A;RP TAG;REPAIRABLE TAG;05/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3012124;HOUSING ASY MAIN SCAV PUMP IN;1;EA;RP;38-3-79;PWC RP TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3008360;GEARSHAFT ASY-MAIN SCAV PUMP;1;EA;RP;N/A;PWC REPAIRABLE TAG;REPAIRABLE TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3006960;BODY ASSY-MAIN SCAV PMP OUTER;1;EA;RP;31-2-79;PWC REPAIRABLE TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3019246;ELBOW-PRESSURE OIL TRANSFER FRONT;1;EA;RP;N/A;PWC REPAIRABLE TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3029305;SEAL-AIR COMPRESSOR TURBINE;1;EA;RP;N/A;PWC REPAIRABLE TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3024669;RING-RETAINING PROPELLER SHAFT OIL;1;EA;RP;N/A;PWC REPAIRABLE TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3028393;SEAT - CHECK VALVE;1;EA;RP;N/A;PWC REPAIRABLE TAG;REPAIRABLE TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3018869;CYLINDER-TORQUEMETER;1;EA;RP;N/A;PWC REPAIRABLE TAG;REPAIRABLE TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3024287;HOUSING-SCAVENGE PUMP;1;EA;RP;PWC91D14110;COVINGTON RP TAG;REPAIRABLE TAG;31/08/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3101636-01;BRG, HYDRAULIC DRIVE;1;EA;AR;26A508;COVINGTON CONDEMN PART;CONDEMN TAG;27/06/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3112117-02;BEARIING;1;EA;AR;FC48286;COVINGTON CONDEMN PART;CONDEMN TAG;27/06/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3101636-01;BRG, HYDRAULIC DRIVE;1;EA;AR;26A426;COVINGTON CONDEMN PART;CONDEMN TAG;27/06/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3101636-01;BRG, HYDRAULIC DRIVE;1;EA;AR;26A519;COVINGTON CONDEMN PART;CONDEMN TAG;27/06/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3031639;COUPLING-POWER TURBINE SHAFT;1;EA;AR;1A792;COVINGTON CONDEMN PART;CONDEMN TAG;31/08/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3008784;GEAR-SPUR;2;EA;AR;N/A;PRATT&WHITNEY UNSERV;UNSV TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3031396;PIN-FIRST STAGE PLANET GEAR;1;EA;AR;N/A;PRATT & WHITNEY UNSERV;UNSV TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3111230-01;RUNNER-PROPELLER SHAFT OIL SEAL;1;EA;AR;N/A;PRATT & WHITNEY UNSERV;UNSV TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-3;3023683;SEAL AIR TURBINE INTERSTAGE ROTOR;1;EA;AR;N/A;PRATT & WHITNEY UNSERV;UNSV TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-4;3022378;CARRIER-1ST.STAGE RDCN;1;EA;OH;PA5411;TCCA 24-0078 PRATT&WHITNEY;TCCA 24-0078;27/11/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  H-4;3020822;CASE ASSY-COMPRESSOR INLET;1;EA;RP;P324;RP TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-1;3102514-01;LINER COMB.CHAMBER INNER ASYO;1;EA;RP;PWC88D12952;RP TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3028396;DIAPHRAGM ASSY-ACCESSORY GEARBOX;1;EA;RP;PWC91D14112;RP Tag ;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3107453-01;HSGPTSHY;1;EA;RP;17233;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3021182;HOUSING-IMPELLER;1;EA;RP;CPWA-7258;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3003999;SHAFT-PROPELLER;1;EA;RP;3904;REPAIRABLE;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3109595-01;RING Y;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;November 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3107324-01;HOUSING ASSY-SCAVENGE PUMP;1;EA;RP;PWC96L5243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3021303;HOUSING-BLEED VALVE EXHAUST;1;EA;RP;11-56-7;RP TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3117010-01;VALVE ASSY-COMPRESSOR BLEED;1;EA;RP;5W820;RP TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-2;3027630;HOUSING-BLEED VALVE EXHAUST;1;EA;RP;N/A;PWC REPAIRABLE TAG;REPAIRABLE TAG;29/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-3;3007184;CASE ASSY-PROP RDCN GRBX FRONT;1;EA;AR;A3572;AR TAG VECTOR;AR TAG;29/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-3;3029022;HOUSING ASSY-PROP.REDN.GBOX;1;EA;RP;4A323;RP Tag ;REPAIRABLE TAG;26/04/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-3;3003999;SHAFT-PROPELLER;1;EA;RP;82112;repairable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  I-4;3103556-02;HOUSING ASSY-PROP.REDUCTION GEARBOX;1;EA;RP;3E825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  J-4;80-0689-4-3;?;1;EA;?;266;?;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  J-4;3013145;TUBE-PROP.SHAFT OIL TRANSFER;1;EA;RP;N/A;PWC RP TAG;REPAIRABLE TAG;16/05/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  J-4;3105162-01;BRACKET-IGNITION EXCITER,ASSY OF;1;EA;AR;N/A;VECTOR AR TAG;AR TAG;08/11/2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  J-4;3008806;COVER ASSY - MAIN PRESSURE PUMP;1;EA;AR;PWC05M1028;VECTOR AEROSPACE AR TAG;AR TAG;08/11/2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  J-4;3016058;COVER NO.2 BEARING HOUSING;1;EA;RP;2584;PWC RP TAG;REPAIRABLE TAG;26/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  J-4;3012057;PLATE-LOCK CPRSR TURB VANE RING;1;EA;AR;N/A;VECTOR AR TAG;AR TAG;08/11/2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
