AC_Type,MPN,DESIGNATION,ATA,CAPABILITY,PMA,DOA,DER,Code_OEM,Design_OEM
A320,2LA005469-00,WARNING LIGHT,52,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA005469-01,WARNING LIGHT,52,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA005469-10,PANEL WARNING LIGHT+SOUND,52,"EASA, FAA",,,,D8095,GOODRICH
A320,2LA005469-21,PANEL WARNING,52,"EASA, FAA",,,,D8095,GOODRICH
A320,2LA005541-10,FLOODLIGHT UNIT-CAPTAIN,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA005541-11,FLOODLIGHT UNIT-CAPTAIN,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA005542-20,FLOOD LIGHT UNIT,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA005542-50,FLOOD LIGHT UNIT,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA005543-10,FLOOD LIGHT UNIT,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA005543-11,FLOOD LIGHT UNIT,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA007307-00,WARNING LIGHT,52,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA403702-01,NAVIGATION LIGHT,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA403702-02,LIGH NAV REA DUAL,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,2LA455010-00,ANTICOLLISION LIGHT,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
A320,30042-0000-0301,FUEL LEVEL SENSING UNIT,28,"EASA, FAA, CAAC",,,,89305,GOODRICH
A320,30042-0000-0401,FUEL LEVEL SENSING UNIT,28,"EASA, FAA, CAAC",,,,89305,GOODRICH
A320,30042-0000-0501,FUEL LEVEL SENSING UNIT,28,"EASA, FAA, CAAC",,,,89305,GOODRICH
A320,301-776-207-0,MASTER BALLSCREW,75,"EASA, FAA",,,,,
A320,301-807-203-0,DOWNSTREAM FUEL FILTER,73,"EASA, FAA, CAAC",,,,,
A320,30-1883-5,LIGHT WING ENGINE SCAN LH,33,"EASA, FAA, CAAC",,,,72914,HONEYWELL
A320,30-1883-6,LIGHT FLOOD,33,"EASA, FAA, CAAC",,,,72914,HONEYWELL
A320,3029683-001,PUMP-ELECTRIC,29,"EASA, FAA",X,,,62983,EATON
A320,3031863-001,HYDRAULIC ENGINE DRIVEN P,29,"EASA, FAA, CAAC",X,X,,62983,EATON
A320,31073-052,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,31073-054,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,,
A320,31073-055,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,,
A320,31073-060,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,31073-061,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,,
A320,31073-062,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,F8773,BRONZAVIA
A320,31073-064,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,31073-065,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,31073-067,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,,
A320,31073-068,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,31073-110,AILERON SERVO CONTROL,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,31075-110,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-120,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-130,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-140,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-150,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-200,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,K0131,GOODRICH
A320,31075-207,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,K0131,GOODRICH
A320,31075-210,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,K0131,GOODRICH
A320,31075-217,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-218,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-220,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-230,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-240,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-250,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-260,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-270,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-310,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-320,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-410,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,,
A320,31075-420,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,,
A320,31075-430,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,K0131,GOODRICH
A320,31075-440,SERVO CONTROL ELEVATOR,27,"EASA, FAA",X,X,,FA3T1,GOODRICH
A320,31075-617,SERVOCONTROL-ELEVATOR,27,"EASA, FAA, CAAC",,,,,
A320,31075-618,SERVOCONTROL-ELEVATOR,27,"EASA, FAA, CAAC",,,,,
A320,31075-620,SERVOCONTROL-ELEVATOR,27,"EASA, FAA, CAAC",,,,,
A320,31075-630,SERVOCONTROL-ELEVATOR,27,"EASA, FAA, CAAC",,,,,
A320,31075-660,SERVOCONTROL-ELEVATOR,27,"EASA, FAA, CAAC",,,,,
A320,31075-670,SERVOCONTROL-ELEVATOR,27,"EASA, FAA, CAAC",,,,,
A320,31075-840,SERVOCONTROL-ELEVATOR,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,31076-080,SERVO CONTROL SPOILER OUT,27,"EASA, FAA",,X,,FA3T1,GOODRICH
A320,31077-070,SERVO CONTROL SPOILER INB,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,31077-100,"SERVOCONTROL-SPOILER,INB",27,"EASA, FAA, CAAC",X,X,,FA3T1,GOODRICH
A320,31077-111,SERVO CONTROL SPOILER INB,27,"EASA, FAA, CAAC",X,X,,FA3T1,GOODRICH
A320,31077-112,SPOILER INBD SERVOCONTROL,0,"EASA, FAA, CAAC",X,,,FA3T1,GOODRICH
A320,31077-211,SERVO CONTROL SPOILER,27,"EASA, FAA",X,,,FA3T1,GOODRICH
A320,3-1470-1,WHEEL NLG,32,"EASA, FAA, CAAC",,,,97153,GOODRICH
A320,3-1531-1,WHEEL NLG WITH TPIS,32,"EASA, FAA, CAAC",,,,97153,GOODRICH
A320,3-1531-2,WHEEL NLG,32,"EASA, FAA, CAAC",,,,97153,GOODRICH
A320,3-1531-3,WHEEL NLG WITH TPIS,32,"EASA, FAA, CAAC",,,,97153,GOODRICH
A320,316-6004-009,UNDERWATER LOCATOR BEACON,23,"EASA, FAA",,,,,
A320,3210-005WB106,TRASH COMPACTOR,25,"EASA, FAA",,X,X,29780,MAG AERO
A320,321000M03,SIDESTICK TRANSDUCER UNIT,27,"EASA, FAA",,,,F0222,SKF
A320,321200M02,SPEED BRAKE CTRL TRANSDUC,27,"EASA, FAA, CAAC",,X,,F0222,SKF
A320,321-310-002-0,PIVOTING DOOR UPPER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-003-0,PIVOTING DOOR UPPER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-004-0,PIVOTING DOOR UPPER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-005-0,PIVOTING DOOR UPPER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-006-0,PIVOTING DOOR UPPER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-007-0,PIVOTING DOOR UPPER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-008-0,PIVOTING DOOR UPPER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-011-0,PIVOTING DOOR UPPER LH 5B,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-012-0,PIVOTING DOOR UPPER LH 5B,78,"EASA, FAA",,,,,
A320,321-310-013-0,PIVOTING DOOR UPPER LH 5B,78,"EASA, FAA",,,,,
A320,321-310-015-0,PIVOTING DOOR UPPER LH 5B,78,"EASA, FAA, CAAC",,,,,
A320,321-310-050-0,PIVOTING DOOR UPPER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-052-0,PIVOTING DOOR UPPER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-053-0,PIVOTING DOOR UPPER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-054-0,PIVOTING DOOR UPPER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-055-0,PIVOTING DOOR UPPER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-056-0,PIVOTING DOOR UPPER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-057-0,PIVOTING DOOR UPPER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-058-0,PIVOTING DOOR UPPER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-061-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-310-062-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA, CAAC",,,,,
A320,321-310-063-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-064-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-065-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-066-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-067-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-068-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-069-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-070-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-071-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-072-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-073-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-074-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-075-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-076-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-310-077-0,PIVOTING DOOR UPPER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-002-0,PIVOTING DOOR LOWER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-003-0,PIVOTING DOOR LOWER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-004-0,PIVOTING DOOR LOWER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-005-0,PIVOTING DOOR LOWER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-006-0,PIVOTING DOOR LOWER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-007-0,PIVOTING DOOR LOWER LH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-009-0,PIVOTING DOOR LOWER LH 5B,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-010-0,PIVOTING DOOR LOWER LH 5B,78,"EASA, FAA",,,,,
A320,321-360-012-0,PIVOTING DOOR LOWER LH 5B,78,"EASA, FAA, CAAC",,,,,
A320,321-360-013-0,PIVOTING DOOR LOWER LH 5B,78,"EASA, FAA, CAAC",,,,,
A320,321-360-014-0,PIVOTING DOOR LOWER LH 5B,78,"EASA, FAA",,,,,
A320,321-360-053-0,PIVOTING DOOR LOWER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-054-0,PIVOTING DOOR LOWER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-055-0,PIVOTING DOOR LOWER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-056-0,PIVOTING DOOR LOWER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-057-0,PIVOTING DOOR LOWER RH 5A,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-059-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA, CAAC",,,,51563,ROHR
A320,321-360-060-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA, CAAC",,,,,
A320,321-360-062-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA, CAAC",,,,,
A320,321-360-063-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA, CAAC",,,,,
A320,321-360-064-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA, CAAC",,,,,
A320,321-360-066-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-067-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-068-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-069-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-070-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-071-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-072-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-073-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-077-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-078-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-360-079-0,PIVOTING DOOR LOWER RH 5B,78,"EASA, FAA",,,,,
A320,321-400-705-0,DOOR OPENING ACTUATOR,78,"EASA, FAA, CAAC",X,,,,
A320,321-400-707-0,DOOR OPENING ACTUATOR,78,"EASA, FAA",X,,,,
A320,3214-31,BATTERY PACK,33,"EASA, FAA, CAAC",,,,D1347,DIEHL
A320,3214-52,POWER SUPPLY UNIT,33,"EASA, FAA, CAAC",,,,D1347,DIEHL
A320,3214-54,EMERGENCY PWR SUPPLY UNIT,33,"EASA, FAA, CAAC",,X,,D1347,DIEHL
A320,3214-54-10,EMERGENCY PWR SUPPLY UNIT,33,"EASA, FAA, CAAC",,X,,D1347,DIEHL
A320,3214-54-20,EPSU,33,"EASA, FAA, CAAC",,X,,D1347,DIEHL
A320,3214-55,EMERGENCY PWR SUPPLY UNIT,33,"EASA, FAA, CAAC",,X,,D1347,DIEHL
A320,3214-55-10,EMERGENCY PWR SUPPLY UNIT,33,"EASA, FAA, CAAC",,X,,D1347,DIEHL
A320,3214-62-10,EMERGENCY PWR SUPPLY UNIT,33,"EASA, FAA, CAAC",,X,,D1347,DIEHL
A320,324195-1,VALVE-ANTI ICE,30,"EASA, FAA, CAAC",,,X,,
A320,327155-2,VALVE-ANTI ICE,30,"EASA, FAA, CAAC",,,,79318,MEGGITT
A320,327155-3,VALVE-ANTI ICE,30,"EASA, FAA, CAAC",,,,,
A320,3282970-3,STOP MECHANISM,75,"EASA, FAA",,,,,
A320,3282970-4,STOP MECHANISM,75,"EASA, FAA",,,,58828,CFMI
A320,3290064-10,STARTER AIR VALVE,80,"EASA, FAA, CAAC",,X,,59364,HONEYWELL
A320,3290064-17,STARTER AIR VALVE,80,"EASA, FAA, CAAC",,X,,59364,HONEYWELL
A320,3290064-20,STARTER AIR VALVE,80,"EASA, FAA, CAAC",,X,,,
A320,3291556-1,STARTER AIR VALVE,80,"EASA, FAA, CAAC",,,X,59364,HONEYWELL
A320,3291556-2,STARTER AIR VALVE,80,"EASA, FAA, CAAC",,,X,59364,HONEYWELL
A320,3291556-3,STARTER AIR VALVE,80,"EASA, FAA, CAAC",,,X,,
A320,330TS08Y,FIRE PANEL-ENGINE APU,26,"EASA, FAA, CAAC",,X,,F0214,ZODIA AERO
A320,335TS08Y00,FIRE PANEL-ENGINE APU,26,"EASA, FAA, CAAC",,,,F0214,ZODIA AERO
A320,335TS08Y01,FIRE PANEL-ENGINE APU,26,"EASA, FAA, CAAC",,,,F0214,ZODIA AERO
A320,336-010-003-0,LUBRIFICATION UNIT,79,"EASA, FAA, CAAC",,,,GSAGE,MIGRATION
A320,336-010-004-0,LUBRIFICATION UNIT,79,"EASA, FAA, CAAC",,,,,
A320,336-010-005-0,LUBRIFICATION UNIT,79,"EASA, FAA, CAAC",,,,,
A320,337-075-105-0,LUBRICATION UNIT,79,"EASA, FAA, CAAC",,,,58828,CFMI
A320,341203-300,EYE END ASSY,27,"EASA, FAA, CAAC",X,,,,
A320,342300M00,TRANSDUCER UNIT,27,"EASA, FAA, CAAC",,,,F0222,SKF
A320,342300M01,TRANSDUCER UNIT,27,"EASA, FAA, CAAC",,,,F0222,SKF
A320,34600049-1,FIRE EXTINGUISHER,26,"EASA, FAA, CAAC",,,,05167,PACIFIC SCIE
A320,3505582-27,AIR TURBINE STARTER,80,"EASA, FAA, CAAC",,X,X,59364,HONEYWELL
A320,3505582-28,AIR TURBINE STARTER,80,"EASA, FAA, CAAC",,X,X,,
A320,3505582-65,AIR TURBINE STARTER,80,"EASA, FAA, CAAC",,X,X,,
A320,35-0D5-1002,"LOUDSPEAKER-AMPLI.,COCKPI",31,"EASA, FAA, CAAC",,,,F6198,AIRBUS
A320,35-0D5-1003,"LOUDSPEAKER-AMPLI.,COCKPI",31,"EASA, FAA, CAAC",,,,F6198,AIRBUS
A320,350E053020909,FLIGHT WARNING COMPUTER,31,"EASA, FAA, CAAC",,,,F6198,AIRBUS
A320,350E053021212,FLIGHT WARNING COMPUTER,31,"EASA, FAA",,,,F6198,AIRBUS
A320,350E053021414,FLIGHT WARNING COMPUTER,31,"EASA, FAA",,,,F6198,AIRBUS
A320,350E053021818,FLIGHT WARNING COMPUTER,31,"EASA, FAA",,,,F6198,AIRBUS
A320,350E053021919,FLIGHT WARNING COMPUTER,31,"EASA, FAA",,,,,
A320,350E5500202,SYSTEM DATA ACQUI CONCENT,31,"EASA, FAA, CAAC",,,,F6198,AIRBUS
A320,350E5500204,SYSTEM DATA ACQUI CONCENT,31,"EASA, FAA, CAAC",,,,F6198,AIRBUS
A320,350E5500205,SYSTEM DATA ACQUI CONCENT,31,"EASA, FAA, CAAC",,,,F6198,AIRBUS
A320,350E5500206,SYSTEM DATA ACQUI.CONCNTR,31,"EASA, FAA, CAAC",,,,F6198,AIRBUS
A320,35-0F5-1000,ANNUNCIATOR LIGHT TEST BO,33,"EASA, FAA",,,,F9111,THALES
A320,35-0L0-1001-04,CONTROL PANEL-ECAM,31,"EASA, FAA, CAAC",,X,,F6198,AIRBUS
A320,35-0L0-1002-05,CONTROL PANEL-ECAM,31,"EASA, FAA, CAAC",,,,F6198,AIRBUS
A320,35-0L0-1003-06,CONTROL PANEL-ECAM,31,"EASA, FAA",,,,F6198,AIRBUS
A320,35-0L5-1005-08,BATTERY CHARGE LIMITER,24,"EASA, FAA, CAAC",,,,F9111,THALES
A320,35-0L5-1006-08,BATTERY CHARGE LIMITER,24,"EASA, FAA",,,,F9111,THALES
A320,35-1H5-1002,BRK TEMP MONITORING UNIT,32,"EASA, FAA, CAAC",,,,F9111,THALES
A320,3552AAAAAACXCD,PORTABLE OXYGEN CYLINDER,35,"EASA, FAA",,,,53655,AVOX
A320,3552AAADAACXCD,"CYLINDER-OXYGEN,PORTABLE",35,"EASA, FAA",,,,53655,AVOX
A320,3552AAAEAACXCD,"CYLINDER-OXYGEN,PORTABLE",35,"EASA, FAA, CAAC",,,,53655,AVOX
A320,3552AAAWAACXCD,"CYLINDER-OXYGEN,PORTABLE",35,"EASA, FAA",,,,53655,AVOX
A320,3888394-121204,ELECTRONIC CONTROL BOX,49,"EASA, FAA",,,,99193,HONEYWELL
A320,3888394-121205,ELECTRONIC CONTROL BOX,49,"EASA, FAA",,,,,
A320,3888394-221204,ELECTRONIC CONTROL BOX,49,"EASA, FAA",,,,99193,HONEYWELL
A320,3888394-221205,ELECTRONIC CONTROL BOX,49,"EASA, FAA",,,,99193,HONEYWELL
A320,38E93-4,"VALVE-ANTI ICE,WING",30,"EASA, FAA, CAAC",,,,59364,HONEYWELL
A320,38E93-5,ANTI ICE VALVE WING,30,"EASA, FAA, CAAC",,,,59364,HONEYWELL
A320,38E93-6,ANTI ICE VALVE WING,30,"EASA, FAA",,,,59364,HONEYWELL
A320,3945128215,ELEVATOR AILERON COMPUTER,27,"EASA, FAA",,,,F9111,THALES
A320,3945128218,ELEVATOR AILERON COMPUTER,27,"EASA, FAA",,,,,
A320,3945129100,ELEVATOR AILERON COMPUTER,27,"EASA, FAA, CAAC",,,,F9111,THALES
A320,3957985114,ENGINE INTERFACE UNIT,73,"EASA, FAA, CAAC",,,,F9111,THALES
A320,3957985115,ENGINE INTERFACE UNIT,73,"EASA, FAA, CAAC",,,,F9111,THALES
A320,3957985205,EIU-ENGINE INTERFACE UNIT,73,"EASA, FAA, CAAC",,,,F9111,THALES
A320,3957985206,EIU-ENGINE INTERFACE UNIT,73,"EASA, FAA",,,,F9111,THALES
A320,4055500-906,MULTIPURP.CTRL DISPL.UNIT,22,"EASA, FAA, CAAC",,,,,
A320,4077880-960,MULTIPURP.CTRL DISPL.UNIT,34,"EASA, FAA",,,,58960,HONEYWELL
A320,4077880-961,MULTIPURP.CTRL DISPL.UNIT,34,"EASA, FAA",,,,58960,HONEYWELL
A320,4077880-962,MULTIPURP.CTRL DISPL.UNIT,34,"EASA, FAA",,,,58960,HONEYWELL
A320,4077880-980,MULTIPURP.CTRL DISPL.UNIT,22,"EASA, FAA",,,,58960,HONEYWELL
A320,4077880-981,MULTIPURP.CTRL DISPL.UNIT,22,"EASA, FAA",,,,58960,HONEYWELL
A320,4077880-982,MULTIPURP.CTRL DISPL.UNIT,22,"EASA, FAA",,,,58960,HONEYWELL
A320,4101002-11,POWER TRANSFERT UNIT,29,"EASA, FAA",,X,X,1SR57,TRIUMPH
A320,4101002-9,POWER TRANSFERT UNIT,29,"EASA, FAA",,X,X,1SR57,TRIUMPH
A320,416-00318-003,WINDOW HEAT COMPUTER,30,"EASA, FAA",,X,,F6151,SAGEM
A320,4191695,LANDING LIGHT - RETRACTAB,33,"EASA, FAA",,X,,F0280,INTERTECH
A320,4205400,POMPE HYDRAULIQUE,29,"EASA, FAA",,,,93835,PARKER
A320,4205401,POMPE HYDRAULIQUE,29,"EASA, FAA",,X,,93835,PARKER
A320,4233488,LIGHT-TAKE OFF,33,"EASA, FAA, CAAC",,,,F0280,INTERTECH
A320,4236564,LIGHT TAXI,33,"EASA, FAA, CAAC",,,,F0280,INTERTECH
A320,4279198,WINDSHIELD WIPER DRIVER,30,"EASA, FAA",,,,F0280,INTERTECH
A320,4279204,WINDSHIELD WIPER DRIVER,30,"EASA, FAA",,,,F0280,INTERTECH
A320,43-1-1100,ACTUATOR,49,"EASA, FAA, CAAC",,X,,D2638,ELEKTRO-MET
A320,4313100-01-6600,OVEN,25,"EASA, FAA",,X,,H0212,B/E AEROSPAC
A320,4315542,RETRACTABLE LANDING LIGHT,33,"EASA, FAA",X,X,,F0280,INTERTECH
A320,4323100-01-6622,STEAM OVEN,25,"EASA, FAA",,X,,H0212,B/E AEROSPAC
A320,4331772,RETRACTABLE LANDING LIGHT,33,"EASA, FAA",X,X,,F0280,INTERTECH
A320,4360004-85-0018,WATER BOILER,25,"EASA, FAA",,,,H0212,B/E AEROSPAC
A320,4360004-85-00-18,WATER BOILER,25,"EASA, FAA",,,,001JK,EMBRAER
A320,4383121,LIGHT WING ENGINE SCAN LH,33,"EASA, FAA, CAAC",,,,F0280,INTERTECH
A320,4383137,LIGHT FLOOD,33,"EASA, FAA, CAAC",,,,F0280,INTERTECH
A320,45731-1381,SERVO FUEL HEATER,73,"EASA, FAA, CAAC",,,,,
A320,45731-1382,SERVO FUEL HEATER,73,"EASA, FAA, CAAC",,,,U1841,HONEYWELL
A320,45731-1391,IDG OIL COOLER,73,"EASA, FAA, CAAC",,,,U1841,HONEYWELL
A320,465020-0303-0312,GLOBAL NAV ADIRU,34,"EASA, FAA, CAAC",,,,30782,NORTHROP
A320,465020-03030315,GLOBAL NAVIGATION AIR DAT,34,"EASA, FAA, CAAC",,,,30782,NORTHROP
A320,465020-03030316,GNADIRU,34,"EASA, FAA, CAAC",,,,30782,NORTHROP
A320,4678-700-80-10,ANGLE INDICATOR,34,"EASA, FAA, CAAC",,,,F9111,THALES
A320,47145-030,THS ACTUATOR,27,"EASA, FAA, CAAC",,,,,
A320,47145-031,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,,
A320,47145-121,ACTUATOR THSA,27,"EASA, FAA",,X,,FA3T1,GOODRICH
A320,47145-130,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,FA3T1,GOODRICH
A320,47145-131,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,FA3T1,GOODRICH
A320,47145-132,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,,
A320,47145-133,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,FA3T1,GOODRICH
A320,47145-136,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,FA3T1,GOODRICH
A320,47145-137,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,FA3T1,GOODRICH
A320,47145-142,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,,
A320,47145-146,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,,
A320,47145-147,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,FA3T1,GOODRICH
A320,47145-148,ACTUATOR-THS,27,"EASA, FAA, CAAC",,,,,
A320,47145-166,THS ACTUATOR,27,"EASA, FAA, CAAC",,,,,
A320,47145-167,THS ACTUATOR,27,"EASA, FAA, CAAC",,X,,FA3T1,GOODRICH
A320,47145-168,ACTUATOR-THS,27,"EASA, FAA, CAAC",,,,FA3T1,GOODRICH
A320,49-117-10,SFCC,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
A320,49-170-07,SLAT FLAP CONTROL CMPTR,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
A320,49-170-11,SLAT FLAP CONTROL CMPTR,27,"EASA, FAA, CAAC",,,,K0656,BAE SYSTEMS
